article_id	talk_page_id	talk_page	thread_id	thread_title
20240645	20240645	User_talk:Q804	34261	==Speedy deletion of [[:Kingdom ministry]]==
29106750	29106750	User_talk:64.92.139.32	34265	== October 2010 ==
10162626	10162626	Talk:Bobby_Johnstone	34274	== Non free image ==
7397850	7397850	Talk:Specific_volume	34283	== Redirect to Volume (thermodynamics) ==
7397850	7397850	Talk:Specific_volume	34285	== Ideal Gas Law Stated Incorrectly ==
46956240	46956240	User_talk:24.11.20.58	34292	== June 2015 ==
14143489	14143489	Talk:The_Different_Story_(World_of_Lust_and_Crime)	34298	==Fair use rationale for Image:The Different Story (World Of Lust And Crime).jpeg==
36304096	36304096	User_talk:125.212.86.195	34302	== July 2012 ==
42763997	42763997	User_talk:61.12.7.122	34307	==Recent edit to [[Thalaimagan]]==
34210432	34210432	User_talk:Qtjackson	34311	= In reference to recent deletion from [[adaptive_grammar]] =
24100825	24097078	Talk:Naval_Aviation_Museum_(India)	34325	==Naval or National?==
24100825	24097078	Talk:Naval_Aviation_Museum_(India)	34327	==It is Naval==
16140845	16140845	User_talk:62.136.87.90	34340	== March 2008 ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34345	== Symmetry ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34347	===The explanation (not the result) is just a matter of opinion?===
3820773	3820773	Talk:Twin_paradox/Archive_1	34357	===Acceleration is a red herring===
3820773	3820773	Talk:Twin_paradox/Archive_1	34363	== From the POV of general relativity? ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34389	== Need for general relativity? ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34391	== spin proviso ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34393	== dispensing with GR ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34398	== Twins in a Periodic Spacetime ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34400	===Cylindrical Universe===
3820773	3820773	Talk:Twin_paradox/Archive_1	34402	===Cosmic Censorship?===
3820773	3820773	Talk:Twin_paradox/Archive_1	34404	== Re Alternative Resolution of Paradox ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34413	== Geodesics and closing a loop ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34416	== There is no absolute space ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34418	===Somethig like &quot;absolute space&quot;: Privileged frames OK in GR?===
3820773	3820773	Talk:Twin_paradox/Archive_1	34423	== The Twin paradox and time dissemination ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34428	== There is no Paradox ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34431	== question ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34433	== NO paradox...? ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34438	== Pictures under sub-article &quot;ALTERNATIVE RESOLUTION OF PARADOX&quot; ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34440	== Alternative resolution of paradox ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34443	== Why ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34445	==Travelling at the speed of light==
3820773	3820773	Talk:Twin_paradox/Archive_1	34449	== Incredible! ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34451	== The Physics Prof and the Pauper ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34457	== New Summary Paragraph ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34478	== 5 object supposed paradox added by anon ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34480	== Einstein had a point: calculation is not the problem==
3820773	3820773	Talk:Twin_paradox/Archive_1	34482	===So did Newton===
3820773	3820773	Talk:Twin_paradox/Archive_1	34493	===The Doppler shift calculation===
3820773	3820773	Talk:Twin_paradox/Archive_1	34495	== An Animals Farm ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34497	== The article is basically fine ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34529	== Physical vs. Logical paradox? ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34534	== Real symmetry ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34541	== According to the French Wikipedia, GRT solved the paradox ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34544	== &quot;This can actually be accomplished through the use of the Frenet-Serret formulas.&quot; ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34546	== The paper by Langevin ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34549	== Brans and Stewart ==
3820773	3820773	Talk:Twin_paradox/Archive_1	34558	== additional paragraphs to fill the information hole ==
37418240	37418240	User_talk:Nguyentranvu	34566	== Bài viết về ISN ==
37418240	37418240	User_talk:Nguyentranvu	34568	== Social Psy ==
4527345	4527345	Talk:Miyake-jima	34573	==Jack Moyer section==
4527345	4527345	Talk:Miyake-jima	34590	== References ==
4527345	4527345	Talk:Miyake-jima	34596	== Something about Jack (or Moyashi) as teacher at ASIJ ==
4527345	4527345	Talk:Miyake-jima	34599	== Granitic composite volcano? ==
4527345	4527345	Talk:Miyake-jima	34601	==What is the gas?==
4527345	4527345	Talk:Miyake-jima	34603	== Error in latitude/longitude. ==
4527345	4527345	Talk:Miyake-jima	34605	== Suggest Split of Jack Moyer Section ==
9107134	9107134	User_talk:Beli_nektar	34610	== Sudija ==
9107134	9107134	User_talk:Beli_nektar	34612	== Image:Sudija.jpg listed for deletion ==
4768063	4768063	Talk:Roosevelt_High_School_(Seattle,_Washington)	34617	==Untitled==
4768063	4768063	Talk:Roosevelt_High_School_(Seattle,_Washington)	34621	==Copyedit==
4768063	4768063	Talk:Roosevelt_High_School_(Seattle,_Washington)	34625	==POV==
4768063	4768063	Talk:Roosevelt_High_School_(Seattle,_Washington)	34628	==Clubs==
41483176	41483176	User_talk:Heartofarncliffe	34632	== Your submission at [[Wikipedia:Articles for creation|Articles for creation]]: [[Wikipedia talk:Articles for creation/Michael Nagi|Michael Nagi]] (December 28) ==
41483176	41483176	User_talk:Heartofarncliffe	34635	==[[Wikipedia talk:Articles for creation/Michael Nagi]] concern==
41483176	41483176	User_talk:Heartofarncliffe	34637	==Your draft article, [[Wikipedia talk:Articles for creation/Michael Nagi]]==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34651	== American English v. Other varieties ==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34658	== EIC troops, numbers, label ==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34662	== Good news - Third Anglo-Maratha War is now a GA! ==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34677	== Sorting references - tool ==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34679	==File:Malwa India 1823.png Nominated for speedy Deletion==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34682	== What are 'Jahirnama' and 'farman'? ==
38376189	3851499	Talk:Third_Anglo-Maratha_War	34684	== Problems with 'Events in Napur' section. ==
46018645	46018645	User_talk:NAlonzo~enwiki	34688	== Your account will be renamed ==
46018645	46018645	User_talk:NAlonzo~enwiki	34691	== Renamed ==
4570655	4570655	User_talk:Bakanov	34701	==Welcome!==
4570655	4570655	User_talk:Bakanov	34705	==Category:Aspergian Wikipedians==
4570655	4570655	User_talk:Bakanov	34707	== Your [[User:AmiDaniel/VandalProof|VandalProof]] Application ==
4570655	4570655	User_talk:Bakanov	34709	== About reverts ==
4570655	4570655	User_talk:Bakanov	34712	== The Gary guy page! ==
4570655	4570655	User_talk:Bakanov	34719	== Welcome to the Birthday Committee! ==
4570655	4570655	User_talk:Bakanov	34722	== Welcome to VandalProof! ==
4570655	4570655	User_talk:Bakanov	34725	== Vandalism? ==
4570655	4570655	User_talk:Bakanov	34731	== Regina ==
4570655	4570655	User_talk:Bakanov	34737	== Cristiano Ronaldo error mistake ==
4570655	4570655	User_talk:Bakanov	34740	== [[User_talk:213.103.236.34|the One time pad thing ]] ==
4570655	4570655	User_talk:Bakanov	34744	==Assitance??==
4570655	4570655	User_talk:Bakanov	34748	== Hangman ==
4570655	4570655	User_talk:Bakanov	34750	== Happy Birthday (2 Days Late, Sorry) ==
4570655	4570655	User_talk:Bakanov	34752	==WikiProject Disambiguation Talk Request==
4570655	4570655	User_talk:Bakanov	34754	== World's Smallest Political Quiz userbox ==
4570655	4570655	User_talk:Bakanov	34756	==Disambiguation link fixing one-day contest==
42569267	42569267	Talk:Ebenezer_Avery_House/GA1	34761	==GA Review==
22689294	22689294	Talk:Brain-disabled_characters	34775	== Example ==
40754744	40754744	User_talk:KarisaRussell	34784	== November 2013 ==
38705988	38705988	User_talk:Emreozdemir	34788	== March 2013 ==
10517223	10517223	Talk:Old_Toby	34800	==Propose to Rename/Move==
6055650	6055650	Talk:Allroy's_Revenge	34806	== Sources ==
33414334	33414334	User_talk:Guoziworkshop	34810	== Jessie Chung ==
33414334	33414334	User_talk:Guoziworkshop	34812	==Welcome==
33414334	33414334	User_talk:Guoziworkshop	34814	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:Jessie Chung]]==
20335445	20335445	Talk:Guide_(disambiguation)	34819	== Hitchhiker's Guide ==
41595351	41595351	User_talk:Nericci	34829	== Nomination of [[:Halina (film)]] for deletion ==
46689194	46689194	Talk:War_of_1812/Archive_19	34841	== Dominant language: Canadian english was hardly used in the war ==
46689194	46689194	Talk:War_of_1812/Archive_19	34877	== not good summary of war and peace ==
46689194	46689194	Talk:War_of_1812/Archive_19	34890	== Semi-protected edit request on 28 January 2015 ==
46689194	46689194	Talk:War_of_1812/Archive_19	34893	== Semi-protected edit request on 8 April 2015 ==
39160013	39160013	User_talk:Devinmiller21	34900	== April 2013 ==
45937085	45937085	User_talk:LauraQ~enwiki	34913	== Your account will be renamed ==
45937085	45937085	User_talk:LauraQ~enwiki	34916	== Renamed ==
34133572	34133572	User_talk:Binksternet/Archive16	34924	== Cue Cat suggestions ==
34133572	34133572	User_talk:Binksternet/Archive16	34927	== Edit To Classical Music ==
34133572	34133572	User_talk:Binksternet/Archive16	34930	== [[Category talk:Anti-abortion violence#RFC on supercategory]] ==
34133572	34133572	User_talk:Binksternet/Archive16	34932	== Thanks ==
34133572	34133572	User_talk:Binksternet/Archive16	34935	== grand lake theater edit ==
34133572	34133572	User_talk:Binksternet/Archive16	34939	== Thanks ==
34133572	34133572	User_talk:Binksternet/Archive16	34943	== Binksternet can you help me? ==
34133572	34133572	User_talk:Binksternet/Archive16	34946	== Random request ==
34133572	34133572	User_talk:Binksternet/Archive16	34950	== [[Buster Keaton]] ==
34133572	34133572	User_talk:Binksternet/Archive16	34954	== November 2011 ==
34133572	34133572	User_talk:Binksternet/Archive16	34962	== [[Nikola Tesla]] query ==
34133572	34133572	User_talk:Binksternet/Archive16	34968	== Occupy Wall Street GA ==
34133572	34133572	User_talk:Binksternet/Archive16	34971	== Enough with [[Nikola Tesla]]? ==
34133572	34133572	User_talk:Binksternet/Archive16	34973	== Latin music ==
34133572	34133572	User_talk:Binksternet/Archive16	34977	==Thanks!==
34133572	34133572	User_talk:Binksternet/Archive16	34981	== [[Buster Keaton]]'s pic ==
34133572	34133572	User_talk:Binksternet/Archive16	34984	== Robin Olds ==
34133572	34133572	User_talk:Binksternet/Archive16	34987	==Thanks==
34133572	34133572	User_talk:Binksternet/Archive16	34991	== [[Nikola Tesla]] help ==
34133572	34133572	User_talk:Binksternet/Archive16	34995	==[[Talk:Abortion]]==
34133572	34133572	User_talk:Binksternet/Archive16	34998	== Phase equalization ==
34133572	34133572	User_talk:Binksternet/Archive16	35006	== I hope this wasn't intentional ==
34133572	34133572	User_talk:Binksternet/Archive16	35018	== Your recent reverts ==
34133572	34133572	User_talk:Binksternet/Archive16	35027	== MILHIST Military Aviation Questionaire ==
34133572	34133572	User_talk:Binksternet/Archive16	35029	== Hi there ==
34133572	34133572	User_talk:Binksternet/Archive16	35032	== [[Wikipedia:Arbitration/Requests/Case/Abortion]] closed ==
34133572	34133572	User_talk:Binksternet/Archive16	35035	== ''The Bugle'': Issue LXVIII, October 2011 ==
34133572	34133572	User_talk:Binksternet/Archive16	35038	==Talkback==
34133572	34133572	User_talk:Binksternet/Archive16	35041	== ''The Right Stuff:'' November 2011 ==
34133572	34133572	User_talk:Binksternet/Archive16	35044	== Recent Steinway edit ==
34133572	34133572	User_talk:Binksternet/Archive16	35047	== Ugg Boot NPOV ==
34133572	34133572	User_talk:Binksternet/Archive16	35050	== answered you in the uggs discussion ==
34133572	34133572	User_talk:Binksternet/Archive16	35052	== Gilad Atzmon ==
34133572	34133572	User_talk:Binksternet/Archive16	35056	== Falsetto article corrections ==
34133572	34133572	User_talk:Binksternet/Archive16	35059	== proposed changes in 1953 Iran coup article ==
34133572	34133572	User_talk:Binksternet/Archive16	35062	== DYK for Kurt Chew-Een Lee ==
34133572	34133572	User_talk:Binksternet/Archive16	35064	== Arbitration motion regarding [[Wikipedia:Arbitration/Requests/Case/Abortion]] ==
34133572	34133572	User_talk:Binksternet/Archive16	35067	==DYK for On The Issues (magazine)==
34133572	34133572	User_talk:Binksternet/Archive16	35069	==Maunsel White / Elliott Cresson Medal Recipients==
34133572	34133572	User_talk:Binksternet/Archive16	35073	== Clean Wehrmacht myth-article needed ==
34133572	34133572	User_talk:Binksternet/Archive16	35076	== LRAD ==
34133572	34133572	User_talk:Binksternet/Archive16	35079	== Help please ==
34133572	34133572	User_talk:Binksternet/Archive16	35083	==DYK for Kurt Chew-Een Lee==
34133572	34133572	User_talk:Binksternet/Archive16	35085	==File source problem with File:SaipanMass.jpg==
34133572	34133572	User_talk:Binksternet/Archive16	35087	== Requesting advice/assistance ==
34133572	34133572	User_talk:Binksternet/Archive16	35093	==December 2011 Newsletter for [[Wikipedia:WikiProject United States|WikiProject United States]]==
34133572	34133572	User_talk:Binksternet/Archive16	35095	==DYK for Mt. Shasta Brewing Company==
34133572	34133572	User_talk:Binksternet/Archive16	35097	== Thanks ==
34133572	34133572	User_talk:Binksternet/Archive16	35104	== good luck ==
34133572	34133572	User_talk:Binksternet/Archive16	35107	== A barnstar for you! ==
34133572	34133572	User_talk:Binksternet/Archive16	35111	== 92.x ==
34133572	34133572	User_talk:Binksternet/Archive16	35117	== [[Agnes Mary Mansour]] GA review ==
34133572	34133572	User_talk:Binksternet/Archive16	35119	==DYK nomination of Marching fire==
34133572	34133572	User_talk:Binksternet/Archive16	35121	== [[Los Angeles]] Changes ==
34133572	34133572	User_talk:Binksternet/Archive16	35123	== Falsetto ==
34133572	34133572	User_talk:Binksternet/Archive16	35126	== [[Buster Keaton]] cry for help ==
34133572	34133572	User_talk:Binksternet/Archive16	35131	== Cold fusion ==
34133572	34133572	User_talk:Binksternet/Archive16	35133	==DYK for Marching fire==
34133572	34133572	User_talk:Binksternet/Archive16	35135	==DYK for Grotrian-Steinweg==
34133572	34133572	User_talk:Binksternet/Archive16	35142	== Rude action ==
34133572	34133572	User_talk:Binksternet/Archive16	35152	== IP 58, [[Pork pie hat]] and IP is doing other hats ==
34133572	34133572	User_talk:Binksternet/Archive16	35157	== Edit warring on [[Talk:Cuban Missile Crisis]] ==
34133572	34133572	User_talk:Binksternet/Archive16	35162	== [[Wikipedia:Dispute resolution noticeboard#Otis Redding]] ==
34133572	34133572	User_talk:Binksternet/Archive16	35165	== invitation ==
34133572	34133572	User_talk:Binksternet/Archive16	35167	== JULY 1943  KILLS very unaccurate ==
34133572	34133572	User_talk:Binksternet/Archive16	35170	== New disruptive editions ==
34133572	34133572	User_talk:Binksternet/Archive16	35178	== Corona del Mar High School ==
34133572	34133572	User_talk:Binksternet/Archive16	35181	== Seasons greetings ==
34133572	34133572	User_talk:Binksternet/Archive16	35184	== Active Noise Control ==
34133572	34133572	User_talk:Binksternet/Archive16	35187	== Request for your perspective on SOPA ==
34133572	34133572	User_talk:Binksternet/Archive16	35189	== Best wishes ==
34133572	34133572	User_talk:Binksternet/Archive16	35193	== Thanks... ==
34133572	34133572	User_talk:Binksternet/Archive16	35196	==Season's tidings!==
34133572	34133572	User_talk:Binksternet/Archive16	35198	== OWS criticism section dispute resolution ==
34133572	34133572	User_talk:Binksternet/Archive16	35200	== edit References to Pseudoscience Should Be Moved to Historical Footnotes ==
34133572	34133572	User_talk:Binksternet/Archive16	35203	== ''The Bugle'': Issue LXIX, November 2011 ==
34133572	34133572	User_talk:Binksternet/Archive16	35206	== El Varón Domado listed at [[Wikipedia:Redirects for discussion|Redirects for discussion]] ==
34133572	34133572	User_talk:Binksternet/Archive16	35208	==Elvis Presley==
34133572	34133572	User_talk:Binksternet/Archive16	35210	== Welcome to the 2012 WikiCup ==
42253028	42253028	User_talk:Chocoballzz	35218	== March 2014 ==
18907538	18907538	User_talk:Bobdillian	35226	== Welcome ==
26855741	26855741	User_talk:205.250.253.205	35234	== April 2010 ==
34277685	34277685	User_talk:2.126.38.238	35242	== January 2012 ==
21336019	21336019	Talk:Business_cycle/Archive_1	35250	==Communist Manifesto==
21336019	21336019	Talk:Business_cycle/Archive_1	35254	==Overlap with [[economic cycle]]==
21336019	21336019	Talk:Business_cycle/Archive_1	35258	==Multiplier-Accelerator Effect==
21336019	21336019	Talk:Business_cycle/Archive_1	35262	==Obscurity==
21336019	21336019	Talk:Business_cycle/Archive_1	35265	== Related articles on AfD ==
21336019	21336019	Talk:Business_cycle/Archive_1	35267	== Why is the Austrian model labeled &quot;alternative&quot;? ==
21336019	21336019	Talk:Business_cycle/Archive_1	35270	== Recient reverted large rewrite ==
21336019	21336019	Talk:Business_cycle/Archive_1	35272	==NPOV?==
21336019	21336019	Talk:Business_cycle/Archive_1	35277	== See two sections below ==
21336019	21336019	Talk:Business_cycle/Archive_1	35279	== Business Cycles ==
21336019	21336019	Talk:Business_cycle/Archive_1	35281	== Stylized Facts ==
21336019	21336019	Talk:Business_cycle/Archive_1	35283	==Hunting (engineering)==
