article_id	talk_page_id	talk_page_title
20683394	20683394	User_talk:79.123.71.253
29059740	29059740	Talk:Athyra_(Thrace)
29532363	29532363	Talk:Toralf_Arndt
37948800	37948800	User_talk:82.156.112.140
29052798	29052798	Talk:Human_trafficking_in_Spain
26209546	26209546	Talk:Ruth_Margarete_Roellig
26713217	26713217	Talk:6th_Alberta_Legislature
20075935	20075935	User_talk:70.242.140.43
32626750	32626750	User_talk:200.113.55.122
29961047	29961047	User_talk:87.112.133.243
15712148	15712148	Talk:1905_Detroit_Tigers_season
16115918	16115918	User_talk:217.43.145.80
46028118	46028118	User_talk:Pirae~enwiki
25745613	25745613	User_talk:92.29.103.108
14047640	14047640	Talk:List_of_Chernobyl-related_articles
38688286	38688286	Talk:Kenya_gubernatorial_election_in_Kirinyaga,_2013
17091902	17091902	Talk:10004_Igormakarov
21747072	21747072	Talk:Veliki_Kozjak
18656031	11741530	Talk:Paul_Barry_(American_football)
18072490	18072490	Talk:Paul_McNally_(footballer)
8355542	8355542	Talk:Skylark_(song)
46608599	46608599	User_talk:67.149.226.13
25983207	25983207	User_talk:96.225.77.213
29837160	29837160	Talk:Joint_Committee_on_the_National_Security_Strategy
36462669	36462669	User_talk:82.36.203.119
36159963	36159963	User_talk:31.56.233.126
26949787	26949787	Talk:Pathological_Society
19272115	19272115	Talk:Siepietnica
18762422	18762422	User_talk:Robkendall
11072291	11072291	Talk:Rumors_(The_Suite_Life_of_Zack_&_Cody_episode)
44471280	44471280	Talk:Reiber
25542675	18717053	Talk:1967–68_Bundesliga
24915653	24915653	User_talk:122.110.1.157
46984583	46984583	User_talk:89.192.250.46
37074920	37074920	Talk:Institute_on_the_Environment
23570184	23570184	Talk:Baron_Pentland
15082426	15082426	Talk:Standing_in_the_Doorway
33856525	33856525	User_talk:113.203.177.131
26834978	26834978	User_talk:114.77.143.165
6163097	6163097	User_talk:82.5.73.171
46093426	46093426	User_talk:Scardaneli~enwiki
8266751	8266751	User_talk:Goney3
22829906	9859646	Talk:Gymnastics_at_the_1896_Summer_Olympics_–_Men's_team_parallel_bars
20667967	20667967	Talk:34_Canadian_Brigade_Group
17618952	17618952	Talk:Stankovce
32019588	32019588	Talk:A_Better_Life
28020865	28020865	Talk:List_of_Playboy_Playmates_of_1995
16390003	16390003	Talk:Overdiagnosis
34353989	34353989	Talk:Open_Letter_on_the_Position_and_Status_of_Serbs_in_Croatia
29929778	29929778	User_talk:190.8.95.44
24021470	24021470	Talk:Animal_machine
37644083	37644083	User_talk:86.139.200.173
15679456	15679456	User_talk:99.246.230.138
30741462	30741462	User_talk:Cacno
37335291	37335291	Talk:CMLL_Mini-Estrellas_Tournaments
24337335	23573960	Talk:Iceland–South_Korea_relations
1436486	1436486	Talk:Getz_Ice_Shelf
13540715	13540715	Talk:Jacob_Broom_House
34970323	34970323	User_talk:165.228.178.58
10276372	10276372	Talk:Joyce_Nizzari
38849944	38849944	Talk:You_Get_What_You_Want
21394361	21394361	User_talk:66.90.62.27
19192940	19192940	Talk:Were_the_World_Mine
10489485	10489485	Talk:Helen_Walsh
15270059	15270059	User_talk:75.91.118.217
22793858	22793858	User_talk:67.175.67.65
36305300	36305300	Talk:Op_TOSCA
25221568	25221568	Talk:Huisman
36410071	36410071	Talk:Danielle_Senior
47207262	47207262	User_talk:125.18.61.67
45515478	34788330	Talk:Politehnica_University_of_Timișoara
20566853	20566853	User_talk:203.177.250.25
703489	703489	Talk:Ferengi_cuisine
30366800	26548880	Talk:Strings_(Strings_album)
18450987	18450987	User_talk:Btharper1221/Glendora_curve
8723412	8723412	User_talk:John.d.van.horn
24144774	24144774	Talk:WKE_(WKEntertainment)
30368026	30368026	Talk:State_Secret_(1950_film)
41638559	41638559	User_talk:Theshashwatfactor
10731814	10731814	Talk:Peter_Watson_(intellectual_historian)
14964403	14964403	User_talk:75.47.81.181
25535797	25535797	Talk:Noliproctis
31478980	31478980	User_talk:98.220.73.196
14404725	14404725	User_talk:74.186.144.234
39728244	39728244	User_talk:120.28.160.81
13591338	13591338	User_talk:Daugherty19910
6574163	6574163	Talk:Anxi_County
44578637	44578637	Talk:Kurutzesantu_Museum
35861363	35861363	Talk:Polonium_hexafluoride
45751853	45751853	User_talk:Ashishgeorge~enwiki
21235400	21235400	Talk:Klamek_ji_bo_Beko
17171826	17171826	Talk:Joanne_Morgan_(netball)
37417621	37417621	Talk:A_Kiss_So_Deadly
43558254	43558254	Talk:List_of_state_leaders_in_1670
20941155	20941155	User_talk:41.232.121.8
35508719	35508719	User_talk:Kimp23
35888095	35888095	User_talk:14.195.170.171
26624471	26624471	Talk:John_Deydras
12574480	12574480	User_talk:69.108.164.92
46766108	46766108	User_talk:2602:30A:2CFB:9C30:7984:79A0:C706:AF68
42163925	42163925	User_talk:131.156.136.26
2796051	2796051	User_talk:207.69.139.153
20438103	20438103	Talk:David_Murray_discography
14799274	14799274	User_talk:217.43.173.159
23052505	23052505	Talk:Ibragimov
45928588	45928588	User_talk:Juliancho~enwiki
35035610	35035610	User_talk:88.109.101.105
10822020	10822020	User_talk:Tariqabjotu/Archive_Zero
45424492	45424492	User_talk:106.68.22.102
31462245	31462245	User_talk:Truthbetoldd
31676783	31676783	User_talk:Lepeffer
16099552	16099552	User_talk:71.221.109.13
42775034	42775034	User_talk:36.81.78.66
33742274	33742274	User_talk:Fagballs69
17534938	17534938	Talk:5618_Saitama
35640628	35640628	Talk:Artists'_Vocal_Ensemble
37095420	37095420	User_talk:70.77.84.78
15528078	15528078	User_talk:68.198.240.85
18874182	18874182	Talk:Grzyby-Orzepy
25017399	25017399	User_talk:99.40.49.100
39450469	39450469	User_talk:108.78.128.167
44387088	44387088	User_talk:Bishnujyoti_Rabha
18304505	18304505	Talk:HD_108874_b
29318624	29318624	Talk:Orión_Point
26914309	26914309	User_talk:Jamesbond274
25431906	25431906	User_talk:Hami456
18002726	18002726	User_talk:203.184.17.254
27209637	27209637	User_talk:71.171.85.128
47045965	47045965	User_talk:124.106.47.73
29267431	29267431	Talk:Trikomo,_Greece
11778385	11778385	Talk:Aleksei_Dikiy
241892	241892	Talk:Speedo
19615276	19615276	User_talk:121.1.24.118
43149276	43149276	User_talk:Jefreywith1f
14550174	14550174	User_talk:Motian
28321455	19061348	Talk:2nd_Royal_Bavarian_Uhlans
4381797	4381797	Talk:Chacoan_pygmy_opossum
19448951	19448951	Talk:Hoarding_(castle)
13690742	13690742	User_talk:Pilotones
35132901	35132901	User_talk:71.42.153.15
37203398	14922522	Talk:Doctor_of_Liberal_Arts
6942029	6942029	Talk:Strathmore,_Victoria
41991683	41991683	User_talk:Lehater
45885485	45885485	User_talk:Haristo~enwiki
39469139	39469139	User_talk:WAHOOOOOOOOOO
897073	897073	Talk:Kruibeke
16268654	16268654	User_talk:Syaa8690
39866274	39866274	Talk:Aboab
27409574	27409574	User_talk:Christopherskauss
9691224	9691224	Talk:Olivia_Records
39428977	39428977	Talk:Ishita_Vyas
10458701	10458701	User_talk:75.68.110.114
41116726	41116726	Talk:Beenleigh_Blue_cheese
33588946	23799941	Talk:David_Gaines_(racing_driver)
26116449	26116449	Talk:Pontal_do_Paraná
15112009	15112009	Talk:Paddick
38287313	38287313	User_talk:Hejpådig_bajs98
26010424	21868734	Talk:Charles_L._Donnelly,_Jr.
11970589	11970589	User_talk:71.86.26.17
8821350	8821350	User_talk:Jandros
38122081	38122081	Talk:Pasi_language
45449133	45449133	User_talk:AbdAlj
22892282	22892282	Talk:Canebrake_(former_town),_California
31422165	31422165	User_talk:Vincent_Marcus
22022040	22022040	Talk:1997_French_motorcycle_Grand_Prix
8238882	8238882	User_talk:Occoclet
45720448	45720448	User_talk:2sheds~enwiki
34700298	34700298	User_talk:KUrockchalk14
18953216	18953216	Talk:Jim_Manning_(baseball)
24747234	24747234	Talk:Avraham_Zilberberg
15906692	15906692	User_talk:66.233.130.56
7736981	7736981	Talk:Kingdom_of_Tungning
29379013	29379013	Talk:Booker_T._Laury
8812782	8812782	Talk:Collective_pitch/Comments
33560889	33560889	Talk:Birth_control_movement_in_the_United_States/GA1
22234823	22234823	User_talk:Daryl199602
4135625	4135625	Talk:Taji,_Iraq
42134176	42134176	User_talk:Rhetkid2020
23831151	23831151	User_talk:75.175.59.96
38348195	38348195	User_talk:70.193.65.0
37308049	37308049	Talk:Exposure:_The_Other_Side_of_Jimmy_Savile
37657299	5441848	Talk:Church_of_Iceland
19885274	19885274	Talk:David_Kuijken
6829702	6829702	User_talk:Spudwebs
44388158	44388158	User_talk:Metalfabricationservices
28307116	28307116	Talk:Government_AV_Modern_High_School,_Faisalabad
5793467	5793467	Talk:Randy_Dorton
18186911	18186911	Talk:GLUT5
39546421	39546421	Talk:Sego_(diet_drink)
35123953	35123953	Talk:Tom_Leadbitter
22856185	15195317	Talk:Cycling_at_the_1904_Summer_Olympics_–_2_miles
25731465	25731465	User_talk:Keyki16/Davedays
44148055	44148055	User_talk:Kingdozza22
12203497	12203497	Talk:Provisional_Government_of_Belgium
39260185	39260185	Talk:Kalki_Bhagavan/Archive_1
23595061	23595061	User_talk:Xoxbubblesxox
6481624	6481624	Talk:Mark_Proctor_(racing_driver)
30953505	25322087	Talk:William_Todd
16110455	16110455	Talk:Chéu
32995942	32995942	User_talk:99.50.162.178
38452283	38452283	User_talk:87.126.200.134
29971172	29971172	User_talk:98.30.156.110
20364081	20364081	User_talk:195.54.210.8
14599508	14599508	User_talk:Pandgovi
24300784	24300784	Talk:Rosamond_Lake
41153563	41153563	User_talk:BubblesIsHere
5597150	5597150	User_talk:Akiraoconnor
17681749	17681749	Talk:Dimbach,_Germany
46890446	26173428	Talk:Vladimir_Savićević_(Serbian_footballer)
26211447	26211447	Talk:Home_Economics_Building
43769913	43769913	User_talk:121.72.103.214
43970735	24354587	Talk:Sister_of_My_Heart
35582502	35582502	User_talk:Valleyvox
36784175	36784175	Talk:David_M._Morgan
30203191	30203191	Talk:Batagur_baska
47160865	47160865	User_talk:39.48.28.224
42982322	42982322	Talk:Clepsis_exaraesima
45729773	45729773	User_talk:Ajh~enwiki
45814997	45814997	User_talk:Dburgos~enwiki
24851521	24851521	Talk:Lando,_South_Carolina
45761074	45761074	User_talk:Basimanchalan~enwiki
17478632	17478632	User_talk:82.34.96.182
1875283	1875283	Talk:Poot
25302505	25302505	User_talk:98.116.60.161
20106056	20106056	Talk:Aleksandrów,_Grójec_County
18311633	18311633	User_talk:93.128.195.229
28057232	28057232	Talk:Goodwin_(surname)
45175668	45175668	Talk:Japan_national_football_team_results_(1960–69)
18877228	18877228	Talk:The_Dooleys
29634829	7002650	Talk:Serbian_Heraldry_Society
27035429	18282087	Talk:1924_Coupe_de_France_Final
6025901	6025901	Talk:3rd_South_Carolina_Regiment
37166016	37166016	User_talk:176.254.237.242
32664088	32664088	User_talk:67.197.155.124
10873376	10873376	Talk:Battalion_3-16_(Honduras)
45972492	45972492	User_talk:Metoui~enwiki
43039006	43039006	Talk:Hemilissa_rufa
34118977	34118977	Talk:Actual_entity
34564248	34564248	User_talk:Faysalabdulahi
5082512	5082512	User_talk:24.94.113.46
20436767	20436767	User_talk:76.119.97.144
34544072	34544072	User_talk:Jamiekfcknight
35301185	35301185	User_talk:Clefteri
36497040	36497040	User_talk:112.198.173.30
31294516	31294516	User_talk:164.104.245.71
28316430	28316428	Talk:Wasteland_(The_View_song)
32668189	32668189	User_talk:Zzaibot2011
22748375	22748375	Talk:Jim_Semple
36696419	36696419	User_talk:Happyman1990
25318691	25318691	User_talk:141.161.114.149
24908827	24908827	Talk:The_Communist_Manifesto/Archive_1
10298357	10298357	Talk:Reichenschwand
35662436	35662436	Talk:SM_City_Suzhou
14532898	14532898	Talk:Nunavut_Land_Claims_Agreement
38985042	38985042	User_talk:99.45.74.216
1080803	1080803	User_talk:Donutz
38547662	38547662	User_talk:PHPAeditor
25234957	25234957	User_talk:70.100.153.246
45498029	45498029	Talk:Newman-Cotter_House
24491140	24491140	User_talk:87.102.93.159
34241608	34241608	User_talk:92.29.209.35
46265500	46265500	Talk:West_Hendford_Cricket_Ground,_Yeovil/GA1
36681441	24412531	Talk:Winnington_baronets
11316828	11316828	User_talk:Doubleonerd
27910211	27910211	Talk:Procloeon
9096744	9096744	Talk:Nicholas_Longworth_(winemaker)
42188402	42188402	User_talk:IndustryNumber1
37153985	37153985	User_talk:83.20.73.19
33883659	33883659	User_talk:2.218.232.230
47496783	47496783	User_talk:203.219.89.68
40549602	40549602	User_talk:71.59.91.110
45623212	45623212	User_talk:Brandon19bs
2719243	4182470	User_talk:Johnski/ArchieveArbitrationevidence
2719243	4182499	User_talk:Johnski/Archieve01
2719243	2719243	User_talk:Johnski
3914212	3914212	User_talk:69.142.227.186
14044639	14044639	Talk:Internet_Citizen's_Band
7433508	7433508	Talk:Ayyankali
42335240	35675011	Talk:Major_national_historical_and_cultural_sites_(Qinghai)
12558926	12558926	User_talk:Tombf2g
16808032	16808032	Talk:Oroiu_River
3930261	3930261	User_talk:Worldofwires
44264808	44264808	Talk:Ilse_Crawford
18929655	18929655	Talk:Baqqal
27727163	27727163	Talk:Lorenzenite
35903288	35903288	User_talk:Swren
42602572	42602572	User_talk:74.89.167.189
29032565	29032565	Talk:Robert_Eldridge_Seiler
19157710	19157710	Talk:Créchy
21887704	6259325	Talk:List_of_fictional_villainous_teams_and_groups
34122629	34122629	User_talk:Chris_G/Archives/2011/December
37136846	37136846	User_talk:Wildunicorn
31073753	31073753	Talk:Taisuke_Hiramoto
11617412	11617412	Talk:Liberals_of_Serbia
17660428	3183573	Talk:CCM_(ice_hockey)
5874893	5874893	User_talk:Mphudson
38232333	38232333	User_talk:76.64.125.130
41790323	41790323	User_talk:1abacada8
11548338	11548338	User_talk:69.151.195.53
8251871	8251871	User_talk:82.21.172.21
26975065	26975065	User_talk:124.41.239.222
30759073	30759073	Talk:Petteri_Similä
35726160	35726160	User_talk:87.114.146.221
12976508	12976508	User_talk:71.207.143.113
45265753	45265753	User_talk:182.69.137.86
28780935	28780935	Talk:Allqaqucha_(Pasco)
47336320	47336320	Talk:Pedagogical_agent/GA1
15008546	15008546	User_talk:Farleigh71
26944150	26944150	User_talk:96.233.73.89
28569757	28569757	User_talk:Tracy_Logistic
13581945	13581945	User_talk:Lucyinthe
38583665	38583665	User_talk:112.203.198.81
12520978	12520978	Talk:Phillips'_kangaroo_rat
45957158	45957158	User_talk:Mandro~enwiki
30970382	30970382	User_talk:Ysteelplate
29049172	29049172	User_talk:James.p.litchfield
45974129	45974129	User_talk:Midyat~enwiki
37725201	37725201	Talk:Andre_Schmid
34907880	34907880	User_talk:Velocifero777
26219473	26219473	Talk:Harold_Bell
22609432	22609432	User_talk:92.15.49.7
30196628	30196628	User_talk:Gurvatram
24256825	24256825	Talk:Kalevi_Kiviniemi
6848351	6848351	Talk:Jan_Kozietulski
23209070	23209070	User_talk:PhillyPhan777
32734389	32734389	Talk:Limehouse_Cut_(disambiguation)
42229519	42229519	User_talk:69.178.165.234
37635018	37635018	User_talk:202.90.61.30
39966233	39966233	Talk:Donck
23503294	34129826	User_talk:204.101.39.106/Archive_1
23503294	23503294	User_talk:204.101.39.106
27796309	27796309	Talk:Rancho_San_Diego_Island
20607029	20607029	User_talk:Mondaymonday
13099205	13099205	User_talk:Jeremyschw
28407775	28407775	User_talk:71.246.110.131
4618785	4618785	Talk:Daisuke_Gōri
9157459	9157459	Talk:The_Whale_(ELO_song)
8169312	8169312	Talk:Comparison_of_lightweight_markup_languages
20953298	20953298	User_talk:Fabsholio216
9842568	9842568	Talk:Erik_Regtop
19733723	19733723	Talk:Agatówka,_Stalowa_Wola_County
30222749	30222749	Talk:East_Germany_women's_national_handball_team
35919060	35919060	User_talk:64.134.186.141
18085806	18085806	Talk:James_Francis_(disambiguation)
33749744	33749744	User_talk:92.2.10.76
5959137	5959137	Talk:D._Wayne_Lukas
47619773	47619773	User_talk:49.199.168.44
31454020	3624297	Talk:Marshall_railway_station
6875792	6875792	Talk:Swea_City,_Iowa
2277065	38403611	Talk:Ed_Koch/Archive_1
2277065	41817514	Talk:Ed_Koch/Archive_2
2277065	2277065	Talk:Ed_Koch
45858743	45858743	User_talk:Frank1212~enwiki
26973899	26973899	User_talk:66.49.183.138
15719980	15719980	User_talk:83.109.184.148
9679279	9679279	Talk:Pendragon_Press
34563203	34563203	User_talk:75.38.249.230
32006112	32006112	User_talk:71.194.157.100
9982812	9982812	User_talk:68.163.235.88
34654924	34654924	User_talk:167.93.59.128
7341898	7341898	User_talk:Esta87
7984561	7984561	Talk:Sundern
42300683	42300683	Talk:Sunil_Sukhada
21651837	21651837	Talk:The_Wastrel
44462772	44462772	Talk:Leshtarka
20974949	20974949	User_talk:Birmingham6
39491830	39491830	User_talk:Sureshsonam
38071854	38071854	User_talk:Dufbug_Deropa
31208745	31208745	User_talk:Ibn-e-Umeed
19222504	19222504	Talk:Diarabakoko
22919701	22919701	User_talk:97.119.141.163
29618651	29618651	User_talk:206.53.152.26
29039379	29039379	User_talk:92.106.134.25
35224993	35224993	User_talk:99.83.1.133
33881867	33881867	Talk:Astrological_fall
31146624	31146624	User_talk:71.168.2.223
13417415	13417415	User_talk:Midmeet
5047730	5047730	Talk:47th_Flying_Training_Wing
22781188	22781188	Talk:Z_Rock_(TV_series)
24797839	24797839	User_talk:88.78.14.152
31599944	31599944	Talk:Plantscape_Inc.
27825152	27825152	Talk:Benzobarbital
14650645	14650645	User_talk:24.17.0.226
18485139	18485139	Talk:List_of_U.S._Routes_in_Pennsylvania
39164258	39164258	User_talk:Rinkshewer
42472473	42472473	User_talk:117.193.239.205
47565756	47565756	Talk:Elsa_Guerdrum_Allen
35009945	35009945	Talk:Choi_Myung-yong
38762746	38762746	Talk:Baldwin_West_Aerodrome
45405118	45405118	Talk:Time_Riders_in_American_History
13783667	13783667	User_talk:66.168.146.63
21058569	21058569	Talk:Dasha_Astafieva
44226029	44226029	User_talk:Bonafideru
6514842	6514842	User_talk:Cprockhill
11342622	11342622	Talk:Invalidity_Insurance_(Agriculture)_Convention,_1933_(shelved)
18996718	18996718	Talk:Pathauti
7655950	7655950	User_talk:Hipster_Beatnik
21712521	21712521	Talk:Cers_(wind)
38711698	38711698	User_talk:66.108.160.78
14936578	14936578	Talk:Rural_Municipality_of_Swift_Current_No._137
11157499	11157499	Talk:Karunya_University
44376884	44376884	User_talk:94.209.224.118
27377968	27377968	User_talk:94.11.59.226
28263167	28263167	Talk:Doomsday_Warrior
10197513	10197513	Talk:Detachment_88
40114283	40114283	User_talk:92.18.33.236
31694161	31694161	User_talk:Realmasters
38779894	38779894	User_talk:Yogeshssharma
28845881	28845881	User_talk:142.177.227.14
11557789	11557789	Talk:Sochaczew
8999703	8999703	User_talk:Echiesse~enwiki
18991176	18991176	User_talk:24.190.100.30
27288124	27288124	Talk:Gaekwar's_Baroda_State_Railway
45846064	45846064	User_talk:FASI~enwiki
39878460	39878460	Talk:McCalmon
32750511	32750511	User_talk:Arthius_kajang
37666072	37666072	Talk:2011–12_Ceglédi_VSE_season
21274263	21274263	User_talk:211.30.171.71
17463688	17463688	Talk:Roncero
22908780	22908780	User_talk:JAKKE_KAAOS
37597404	37597404	User_talk:92.238.39.26
14822858	14822858	Talk:Pietro_Ridolfi
31455352	31455352	Talk:Treaty_of_Chernomen
9708175	9708175	Talk:European_Me_ep
40008829	40008829	User_talk:Gabriel.eichsteller
10292336	10292336	Talk:Sarigan
15046191	15046191	User_talk:Mproekt1
33359426	33359426	User_talk:Agnestetteh37
13781358	13558177	User_talk:Artisol2345/Archive_1
16718773	16718773	User_talk:Halo3freakshow
13490321	13490321	User_talk:76.30.110.155
42572090	36267615	Talk:Moon_Chang-jin
18990177	18990177	Talk:ZCS
38524211	38524211	Talk:Hajjiabad,_Tuyserkan
2854784	2854784	Talk:Human/Archive_17
23867944	23867944	User_talk:SaguaroLA
18550254	18550254	Talk:Raúl_Quiroga
4310732	4310732	User_talk:Piceainfo
36910660	36910660	Talk:Gay_Nigger_Association_of_America/GA2
26832781	26832781	Talk:White_movement_in_Transbaikal
32255356	32255356	Talk:The_Lovers_(2013_film)
28302807	28302807	User_talk:174.95.200.47
33433826	33433826	Talk:Jayezan_District
25499548	25499548	User_talk:91.99.189.200
44447533	44447533	User_talk:Taylorrattray
35524657	35524657	User_talk:115.242.18.110
32408578	32408578	User_talk:KillianRoche
21517038	21517038	Talk:Michelle_LaCourse
37837803	37837803	User_talk:117.211.75.253
